,met.x,met.y,Grid.10km,Expansion,Site.name,Site.ID,Ind.num.cont,Sample.ID,GridRef,Lat,Lng,X,Y,Day.col,Mnth.col,Yr.col,X10km.1st.rec,site.1st.rec,years.col.10km,years.col.site,Scale_dmg,Dmg,Age,cropped,FW_used,Photo.FW.D.ID,Photo.FW.V.ID,HW_used,Photo.HW.D.ID,Photo.HW.V.ID,Landmarked,Hairy_AC,mat.10yr,Date,EveDate,refdate,Jday.col,gen2Jday,volt_num,gen2.yr,gen2.mnth,gen2.day,Jday.diff,lon,lat,dev.tmp
58,383000,215000,SO81,England,Robinswood Hill Country Park,RHCP,58,PA-E-4-RHCP-2018-20,SO8387415316,51.836213,-2.235444,383874,215316,15,5,2018,1977,2003,42,16,3,1,4,Y,L,PA_4_RCHP_20_D_calibrated,PA_4_RCHP_20_V_calibrated,L,PA_4_RCHP_20_D_calibrated,PA_4_RCHP_20_V_calibrated,FW/HW,Light,10.81916,15/05/2018,15/05/2018,31/12/2017,135,252,2,2008,9,8,117,383500,215500,17.46335
59,496000,285000,SP98,England,Fermyn Woods,Ferm,59,PA-E-5-Ferm-2018-01,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,2,1,3,Y,L,PA_5_Ferm_01_D_calibrated,PA_5_Ferm_01_V_calibrated,L,PA_5_Ferm_01_D_calibrated,PA_5_Ferm_01_V_calibrated,FW/HW,Light,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
60,496000,285000,SP98,England,Fermyn Woods,Ferm,60,PA-E-5-Ferm-2018-02,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,3,2,5,Y,L,PA_5_Ferm_02_D_calibrated,PA_5_Ferm_02_V_calibrated,L,PA_5_Ferm_02_D_calibrated,PA_5_Ferm_02_V_calibrated,FW/HW,Light,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
61,496000,285000,SP98,England,Fermyn Woods,Ferm,61,PA-E-5-Ferm-2018-03,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,1,1,2,Y,L,PA_5_Ferm_03_D_calibrated,PA_5_Ferm_03_V_calibrated,L,PA_5_Ferm_03_D_calibrated,PA_5_Ferm_03_V_calibrated,FW/HW,Med,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
62,496000,285000,SP98,England,Fermyn Woods,Ferm,62,PA-E-5-Ferm-2018-04,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,2,1,3,Y,L,PA_5_Ferm_04_D_calibrated,PA_5_Ferm_04_V_calibrated,L,PA_5_Ferm_04_D_calibrated,PA_5_Ferm_04_V_calibrated,FW/HW,Med,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
63,496000,285000,SP98,England,Fermyn Woods,Ferm,63,PA-E-5-Ferm-2018-05,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,2,1,3,Y,L,PA_5_Ferm_05_D_calibrated,PA_5_Ferm_05_V_calibrated,L,PA_5_Ferm_05_D_calibrated,PA_5_Ferm_05_V_calibrated,FW/HW,Light,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
64,496000,285000,SP98,England,Fermyn Woods,Ferm,64,PA-E-5-Ferm-2018-06,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,2,1,3,Y,L,PA_5_Ferm_06_D_calibrated,PA_5_Ferm_06_V_calibrated,L,PA_5_Ferm_06_D_calibrated,PA_5_Ferm_06_V_calibrated,FW/HW,Light,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
65,496000,285000,SP98,England,Fermyn Woods,Ferm,65,PA-E-5-Ferm-2018-07,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,3,2,5,Y,R,PA_5_Ferm_07_D_calibrated,PA_5_Ferm_07_V_calibrated,R,PA_5_Ferm_07_D_calibrated,PA_5_Ferm_07_V_calibrated,FW/HW,Light,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
66,496000,285000,SP98,England,Fermyn Woods,Ferm,66,PA-E-5-Ferm-2018-08,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,2,1,3,Y,L,PA_5_Ferm_08_D_calibrated,PA_5_Ferm_08_V_calibrated,L,PA_5_Ferm_08_D_calibrated,PA_5_Ferm_08_V_calibrated,FW/HW,Light,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
67,496000,285000,SP98,England,Fermyn Woods,Ferm,67,PA-E-5-Ferm-2018-09,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,3,2,5,Y,L,PA_5_Ferm_09_D_calibrated,PA_5_Ferm_09_V_calibrated,L,PA_5_Ferm_09_D_calibrated,PA_5_Ferm_09_V_calibrated,FW/HW,Med,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
68,496000,285000,SP98,England,Fermyn Woods,Ferm,68,PA-E-5-Ferm-2018-10,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,2,1,3,Y,L,PA_5_Ferm_10_D_calibrated,PA_5_Ferm_10_V_calibrated,L,PA_5_Ferm_10_D_calibrated,PA_5_Ferm_10_V_calibrated,FW/HW,Light,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
69,496000,285000,SP98,England,Fermyn Woods,Ferm,69,PA-E-5-Ferm-2018-11,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,1,1,2,Y,L,PA_5_Ferm_11_D_calibrated,PA_5_Ferm_11_V_calibrated,L,PA_5_Ferm_11_D_calibrated,PA_5_Ferm_11_V_calibrated,FW/HW,Light,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
70,496000,285000,SP98,England,Fermyn Woods,Ferm,70,PA-E-5-Ferm-2018-12,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,2,2,4,Y,R,PA_5_Ferm_12_D_calibrated,PA_5_Ferm_12_V_calibrated,R,PA_5_Ferm_12_D_calibrated,PA_5_Ferm_12_V_calibrated,FW/HW,Light,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
71,496000,285000,SP98,England,Fermyn Woods,Ferm,71,PA-E-5-Ferm-2018-13,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,1,1,2,Y,L,PA_5_Ferm_13_D_calibrated,PA_5_Ferm_13_V_calibrated,L,PA_5_Ferm_13_D_calibrated,PA_5_Ferm_13_V_calibrated,FW/HW,Med,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
72,496000,285000,SP98,England,Fermyn Woods,Ferm,72,PA-E-5-Ferm-2018-14,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,3,1,4,Y,R,PA_5_Ferm_14_D_calibrated,PA_5_Ferm_14_V_calibrated,L,PA_5_Ferm_14_D_calibrated,PA_5_Ferm_14_V_calibrated,FW/HW,Med,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
73,496000,285000,SP98,England,Fermyn Woods,Ferm,73,PA-E-5-Ferm-2018-15,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,2,3,5,Y,R,PA_5_Ferm_15_D_calibrated,PA_5_Ferm_15_V_calibrated,L,PA_5_Ferm_15_D_calibrated,PA_5_Ferm_15_V_calibrated,FW/HW,Light,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
74,496000,285000,SP98,England,Fermyn Woods,Ferm,74,PA-E-5-Ferm-2018-16,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,3,1,4,Y,L,PA_5_Ferm_16_D_calibrated,PA_5_Ferm_16_V_calibrated,L,PA_5_Ferm_16_D_calibrated,PA_5_Ferm_16_V_calibrated,FW/HW,Med,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
75,496000,285000,SP98,England,Fermyn Woods,Ferm,75,PA-E-5-Ferm-2018-17,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,2,1,3,Y,L,PA_5_Ferm_17_D_calibrated,PA_5_Ferm_17_V_calibrated,R,PA_5_Ferm_17_D_calibrated,PA_5_Ferm_17_V_calibrated,FW/HW,Light,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
76,496000,285000,SP98,England,Fermyn Woods,Ferm,76,PA-E-5-Ferm-2018-18,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,2,3,5,Y,L,PA_5_Ferm_18_D_calibrated,PA_5_Ferm_18_V_calibrated,L,PA_5_Ferm_18_D_calibrated,PA_5_Ferm_18_V_calibrated,FW/HW,Light,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
77,496000,285000,SP98,England,Fermyn Woods,Ferm,77,PA-E-5-Ferm-2018-19,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,2,2,4,Y,L,PA_5_Ferm_19_D_calibrated,PA_5_Ferm_19_V_calibrated,R,PA_5_Ferm_19_D_calibrated,PA_5_Ferm_19_V_calibrated,FW/HW,Light,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
78,496000,285000,SP98,England,Fermyn Woods,Ferm,78,PA-E-5-Ferm-2018-20,SP9650085500,52.458933,-0.58119336,496500,285500,22,5,2018,1971,1976,48,43,1,1,2,Y,L,PA_5_Ferm_20_D_calibrated,PA_5_Ferm_20_V_calibrated,L,PA_5_Ferm_20_D_calibrated,PA_5_Ferm_20_V_calibrated,FW/HW,Med,9.8592,22/05/2018,22/05/2018,31/12/2017,142,174,3,2008,6,22,32,496500,285500,12.73546
79,605000,322000,TG02,England,Foxley Wood,Fox,79,PA-E-6-Fox-2018-01,TG0500022900,52.76478,1.037034,605000,322900,20,5,2018,1969,1990,50,29,2,1,3,Y,L,PA_6_Fox_01_D_calibrated,PA_6_Fox_01_V_calibrated,R,PA_6_Fox_01_D_calibrated,PA_6_Fox_01_V_calibrated,FW/HW,Very,10.21137,20/05/2018,20/05/2018,31/12/2017,140,183,3,2008,7,1,43,605500,322500,15.69718
80,605000,322000,TG02,England,Foxley Wood,Fox,80,PA-E-6-Fox-2018-02,TG0500022900,52.76478,1.037034,605000,322900,20,5,2018,1969,1990,50,29,3,2,5,Y,L,PA_6_Fox_02_D_calibrated,PA_6_Fox_02_V_calibrated,R,PA_6_Fox_02_D_calibrated,PA_6_Fox_02_V_calibrated,FW/HW,Light,10.21137,20/05/2018,20/05/2018,31/12/2017,140,183,3,2008,7,1,43,605500,322500,15.69718
81,605000,322000,TG02,England,Foxley Wood,Fox,81,PA-E-6-Fox-2018-03,TG0500022900,52.76478,1.037034,605000,322900,20,5,2018,1969,1990,50,29,1,1,2,Y,L,PA_6_Fox_03_D_calibrated,PA_6_Fox_03_V_calibrated,L,PA_6_Fox_03_D_calibrated,PA_6_Fox_03_V_calibrated,FW/HW,Light,10.21137,20/05/2018,20/05/2018,31/12/2017,140,183,3,2008,7,1,43,605500,322500,15.69718
82,605000,322000,TG02,England,Foxley Wood,Fox,82,PA-E-6-Fox-2018-04,TG0500022900,52.76478,1.037034,605000,322900,20,5,2018,1969,1990,50,29,3,1,4,Y,R,PA_6_Fox_04_D_calibrated,PA_6_Fox_04_V_calibrated,L,PA_6_Fox_04_D_calibrated,PA_6_Fox_04_V_calibrated,FW/HW,Med,10.21137,20/05/2018,20/05/2018,31/12/2017,140,183,3,2008,7,1,43,605500,322500,15.69718
83,605000,322000,TG02,England,Foxley Wood,Fox,83,PA-E-6-Fox-2018-05,TG0500022900,52.76478,1.037034,605000,322900,20,5,2018,1969,1990,50,29,2,3,5,Y,L,PA_6_Fox_05_D_calibrated,PA_6_Fox_05_V_calibrated,R,PA_6_Fox_05_D_calibrated,PA_6_Fox_05_V_calibrated,FW/HW,Light,10.21137,20/05/2018,20/05/2018,31/12/2017,140,183,3,2008,7,1,43,605500,322500,15.69718
84,605000,322000,TG02,England,Foxley Wood,Fox,84,PA-E-6-Fox-2018-06,TG0500022900,52.76478,1.037034,605000,322900,20,5,2018,1969,1990,50,29,2,1,3,Y,L,PA_6_Fox_06_D_calibrated,PA_6_Fox_06_V_calibrated,L,PA_6_Fox_06_D_calibrated,PA_6_Fox_06_V_calibrated,FW/HW,Light,10.21137,20/05/2018,20/05/2018,31/12/2017,140,183,3,2008,7,1,43,605500,322500,15.69718
85,605000,322000,TG02,England,Foxley Wood,Fox,85,PA-E-6-Fox-2018-07,TG0500022900,52.76478,1.037034,605000,322900,20,5,2018,1969,1990,50,29,2,2,4,Y,L,PA_6_Fox_07_D_calibrated,PA_6_Fox_07_V_calibrated,R,PA_6_Fox_07_D_calibrated,PA_6_Fox_07_V_calibrated,FW/HW,Light,10.21137,20/05/2018,20/05/2018,31/12/2017,140,183,3,2008,7,1,43,605500,322500,15.69718
86,605000,322000,TG02,England,Foxley Wood,Fox,86,PA-E-6-Fox-2018-08,TG0500022900,52.76478,1.037034,605000,322900,21,5,2018,1969,1990,50,29,2,1,3,Y,R,PA_6_Fox_08_D_calibrated,PA_6_Fox_08_V_calibrated,L,PA_6_Fox_08_D_calibrated,PA_6_Fox_08_V_calibrated,FW/HW,Very,10.21137,21/05/2018,21/05/2018,31/12/2017,141,183,3,2008,7,1,42,605500,322500,15.69718
87,605000,322000,TG02,England,Foxley Wood,Fox,87,PA-E-6-Fox-2018-09,TG0500022900,52.76478,1.037034,605000,322900,21,5,2018,1969,1990,50,29,2,1,3,Y,L,PA_6_Fox_09_D_calibrated,PA_6_Fox_09_V_calibrated,L,PA_6_Fox_09_D_calibrated,PA_6_Fox_09_V_calibrated,FW/HW,Med,10.21137,21/05/2018,21/05/2018,31/12/2017,141,183,3,2008,7,1,42,605500,322500,15.69718
88,605000,322000,TG02,England,Foxley Wood,Fox,88,PA-E-6-Fox-2018-10,TG0500022900,52.76478,1.037034,605000,322900,21,5,2018,1969,1990,50,29,1,3,4,Y,R,PA_6_Fox_10_D_calibrated,PA_6_Fox_10_V_calibrated,N,PA_6_Fox_10_D_calibrated,PA_6_Fox_10_V_calibrated,FW/HW,,10.21137,21/05/2018,21/05/2018,31/12/2017,141,183,3,2008,7,1,42,605500,322500,15.69718
89,605000,322000,TG02,England,Foxley Wood,Fox,89,PA-E-6-Fox-2018-11,TG0500022900,52.76478,1.037034,605000,322900,21,5,2018,1969,1990,50,29,3,3,6,Y,R,PA_6_Fox_11_D_calibrated,PA_6_Fox_11_V_calibrated,R,PA_6_Fox_11_D_calibrated,PA_6_Fox_11_V_calibrated,FW/HW,Light,10.21137,21/05/2018,21/05/2018,31/12/2017,141,183,3,2008,7,1,42,605500,322500,15.69718
90,605000,322000,TG02,England,Foxley Wood,Fox,90,PA-E-6-Fox-2018-12,TG0500022900,52.76478,1.037034,605000,322900,21,5,2018,1969,1990,50,29,2,3,5,Y,L,PA_6_Fox_12_D_calibrated,PA_6_Fox_12_V_calibrated,N,PA_6_Fox_12_D_calibrated,PA_6_Fox_12_V_calibrated,FW/HW,,10.21137,21/05/2018,21/05/2018,31/12/2017,141,183,3,2008,7,1,42,605500,322500,15.69718
91,605000,322000,TG02,England,Foxley Wood,Fox,91,PA-E-6-Fox-2018-13,TG0500022900,52.76478,1.037034,605000,322900,21,5,2018,1969,1990,50,29,3,1,4,Y,L,PA_6_Fox_13_D_calibrated,PA_6_Fox_13_V_calibrated,L,PA_6_Fox_13_D_calibrated,PA_6_Fox_13_V_calibrated,FW/HW,Light,10.21137,21/05/2018,21/05/2018,31/12/2017,141,183,3,2008,7,1,42,605500,322500,15.69718
92,605000,322000,TG02,England,Foxley Wood,Fox,92,PA-E-6-Fox-2018-14,TG0500022900,52.76478,1.037034,605000,322900,21,5,2018,1969,1990,50,29,2,2,4,Y,L,PA_6_Fox_14_D_calibrated,PA_6_Fox_14_V_calibrated,L,PA_6_Fox_14_D_calibrated,PA_6_Fox_14_V_calibrated,FW/HW,Light,10.21137,21/05/2018,21/05/2018,31/12/2017,141,183,3,2008,7,1,42,605500,322500,15.69718
93,605000,322000,TG02,England,Foxley Wood,Fox,93,PA-E-6-Fox-2018-15,TG0500022900,52.76478,1.037034,605000,322900,21,5,2018,1969,1990,50,29,2,1,3,Y,R,PA_6_Fox_15_D_calibrated,PA_6_Fox_15_V_calibrated,L,PA_6_Fox_15_D_calibrated,PA_6_Fox_15_V_calibrated,FW/HW,Light,10.21137,21/05/2018,21/05/2018,31/12/2017,141,183,3,2008,7,1,42,605500,322500,15.69718
94,605000,322000,TG02,England,Foxley Wood,Fox,94,PA-E-6-Fox-2018-16,TG0500022900,52.76478,1.037034,605000,322900,21,5,2018,1969,1990,50,29,2,3,5,Y,L,PA_6_Fox_16_D_calibrated,PA_6_Fox_16_V_calibrated,N,PA_6_Fox_16_D_calibrated,PA_6_Fox_16_V_calibrated,FW/HW,,10.21137,21/05/2018,21/05/2018,31/12/2017,141,183,3,2008,7,1,42,605500,322500,15.69718
95,605000,322000,TG02,England,Foxley Wood,Fox,95,PA-E-6-Fox-2018-17,TG0500022900,52.76478,1.037034,605000,322900,21,5,2018,1969,1990,50,29,2,1,3,Y,L,PA_6_Fox_17_D_calibrated,PA_6_Fox_17_V_calibrated,L,PA_6_Fox_17_D_calibrated,PA_6_Fox_17_V_calibrated,FW/HW,Very,10.21137,21/05/2018,21/05/2018,31/12/2017,141,183,3,2008,7,1,42,605500,322500,15.69718
96,605000,322000,TG02,England,Foxley Wood,Fox,96,PA-E-6-Fox-2018-18,TG0500022900,52.76478,1.037034,605000,322900,21,5,2018,1969,1990,50,29,3,2,5,Y,R,PA_6_Fox_18_D_calibrated,PA_6_Fox_18_V_calibrated,R,PA_6_Fox_18_D_calibrated,PA_6_Fox_18_V_calibrated,FW/HW,Light,10.21137,21/05/2018,21/05/2018,31/12/2017,141,183,3,2008,7,1,42,605500,322500,15.69718
97,605000,322000,TG02,England,Foxley Wood,Fox,97,PA-E-6-Fox-2018-19,TG0500022900,52.76478,1.037034,605000,322900,21,5,2018,1969,1990,50,29,2,1,3,Y,R,PA_6_Fox_19_D_calibrated,PA_6_Fox_19_V_calibrated,R,PA_6_Fox_19_D_calibrated,PA_6_Fox_19_V_calibrated,FW/HW,Med,10.21137,21/05/2018,21/05/2018,31/12/2017,141,183,3,2008,7,1,42,605500,322500,15.69718
98,605000,322000,TG02,England,Foxley Wood,Fox,98,PA-E-6-Fox-2018-20,TG0500022900,52.76478,1.037034,605000,322900,21,5,2018,1969,1990,50,29,2,1,3,Y,L,PA_6_Fox_20_D_calibrated,PA_6_Fox_20_V_calibrated,L,PA_6_Fox_20_D_calibrated,PA_6_Fox_20_V_calibrated,FW/HW,Med,10.21137,21/05/2018,21/05/2018,31/12/2017,141,183,3,2008,7,1,42,605500,322500,15.69718
99,436000,320000,SK32,England,Calke abbey,CA,99,PA-E-7-CA-2018-01,SK3607620796,52.783543,-1.46656,436076,320796,23,5,2018,1979,1997,40,22,1,2,3,Y,L,PA_7_CA_01_D_calibrated,PA_7_CA_01_V_calibrated,L,PA_7_CA_01_D_calibrated,PA_7_CA_01_V_calibrated,FW/HW,Med,9.78285,23/05/2018,23/05/2018,31/12/2017,143,219,3,2008,8,6,76,436500,320500,17.21253
100,436000,320000,SK32,England,Calke abbey,CA,100,PA-E-7-CA-2018-02,SK3607620796,52.783543,-1.46656,436076,320796,23,5,2018,1979,1997,40,22,2,1,3,Y,L,PA_7_CA_02_D_calibrated,PA_7_CA_02_V_calibrated,L,PA_7_CA_02_D_calibrated,PA_7_CA_02_V_calibrated,FW/HW,Light,9.78285,23/05/2018,23/05/2018,31/12/2017,143,219,3,2008,8,6,76,436500,320500,17.21253
101,436000,320000,SK32,England,Calke abbey,CA,101,PA-E-7-CA-2018-03,SK3607620796,52.783543,-1.46656,436076,320796,23,5,2018,1979,1997,40,22,2,1,3,Y,L,PA_7_CA_03_D_calibrated,PA_7_CA_03_V_calibrated,L,PA_7_CA_03_D_calibrated,PA_7_CA_03_V_calibrated,FW/HW,Med,9.78285,23/05/2018,23/05/2018,31/12/2017,143,219,3,2008,8,6,76,436500,320500,17.21253
102,436000,320000,SK32,England,Calke abbey,CA,102,PA-E-7-CA-2018-04,SK3607620796,52.783543,-1.46656,436076,320796,23,5,2018,1979,1997,40,22,2,1,3,Y,L,PA_7_CA_04_D_calibrated,PA_7_CA_04_V_calibrated,L,PA_7_CA_04_D_calibrated,PA_7_CA_04_V_calibrated,FW/HW,Light,9.78285,23/05/2018,23/05/2018,31/12/2017,143,219,3,2008,8,6,76,436500,320500,17.21253
103,436000,320000,SK32,England,Calke abbey,CA,103,PA-E-7-CA-2018-05,SK3607620796,52.783543,-1.46656,436076,320796,5,6,2018,1979,1997,40,22,1,1,2,Y,L,PA_7_CA_05_D_calibrated,PA_7_CA_05_V_calibrated,L,PA_7_CA_05_D_calibrated,PA_7_CA_05_V_calibrated,FW/HW,Med,9.78285,05/06/2018,05/06/2018,31/12/2017,156,219,3,2008,8,6,63,436500,320500,17.21253
104,436000,320000,SK32,England,Calke abbey,CA,104,PA-E-7-CA-2018-06,SK3607620796,52.783543,-1.46656,436076,320796,5,6,2018,1979,1997,40,22,1,1,2,Y,L,PA_7_CA_06_D_calibrated,PA_7_CA_06_V_calibrated,L,PA_7_CA_06_D_calibrated,PA_7_CA_06_V_calibrated,FW/HW,Very,9.78285,05/06/2018,05/06/2018,31/12/2017,156,219,3,2008,8,6,63,436500,320500,17.21253
105,436000,320000,SK32,England,Calke abbey,CA,105,PA-E-7-CA-2018-07,SK3607620796,52.783543,-1.46656,436076,320796,5,6,2018,1979,1997,40,22,1,1,2,Y,L,PA_7_CA_07_D_calibrated,PA_7_CA_07_V_calibrated,L,PA_7_CA_07_D_calibrated,PA_7_CA_07_V_calibrated,FW/HW,Very,9.78285,05/06/2018,05/06/2018,31/12/2017,156,219,3,2008,8,6,63,436500,320500,17.21253
106,436000,320000,SK32,England,Calke abbey,CA,106,PA-E-7-CA-2018-08,SK3607620796,52.783543,-1.46656,436076,320796,5,6,2018,1979,1997,40,22,1,1,2,Y,L,PA_7_CA_08_D_calibrated,PA_7_CA_08_V_calibrated,L,PA_7_CA_08_D_calibrated,PA_7_CA_08_V_calibrated,FW/HW,Very,9.78285,05/06/2018,05/06/2018,31/12/2017,156,219,3,2008,8,6,63,436500,320500,17.21253
107,436000,320000,SK32,England,Calke abbey,CA,107,PA-E-7-CA-2018-09,SK3607620796,52.783543,-1.46656,436076,320796,5,6,2018,1979,1997,40,22,2,1,3,Y,R,PA_7_CA_09_D_calibrated,PA_7_CA_09_V_calibrated,R,PA_7_CA_09_D_calibrated,PA_7_CA_09_V_calibrated,FW/HW,Med,9.78285,05/06/2018,05/06/2018,31/12/2017,156,219,3,2008,8,6,63,436500,320500,17.21253
108,436000,320000,SK32,England,Calke abbey,CA,108,PA-E-7-CA-2018-10,SK3607620796,52.783543,-1.46656,436076,320796,5,6,2018,1979,1997,40,22,1,1,2,Y,L,PA_7_CA_10_D_calibrated,PA_7_CA_10_V_calibrated,L,PA_7_CA_10_D_calibrated,PA_7_CA_10_V_calibrated,FW/HW,Very,9.78285,05/06/2018,05/06/2018,31/12/2017,156,219,3,2008,8,6,63,436500,320500,17.21253
109,436000,320000,SK32,England,Calke abbey,CA,109,PA-E-7-CA-2018-11,SK3607620796,52.783543,-1.46656,436076,320796,5,6,2018,1979,1997,40,22,1,1,2,Y,L,PA_7_CA_11_D_calibrated,PA_7_CA_11_V_calibrated,L,PA_7_CA_11_D_calibrated,PA_7_CA_11_V_calibrated,FW/HW,Very,9.78285,05/06/2018,05/06/2018,31/12/2017,156,219,3,2008,8,6,63,436500,320500,17.21253
110,436000,320000,SK32,England,Calke abbey,CA,110,PA-E-7-CA-2018-12,SK3607620796,52.783543,-1.46656,436076,320796,5,6,2018,1979,1997,40,22,1,1,2,Y,L,PA_7_CA_12_D_calibrated,PA_7_CA_12_V_calibrated,L,PA_7_CA_12_D_calibrated,PA_7_CA_12_V_calibrated,FW/HW,Med,9.78285,05/06/2018,05/06/2018,31/12/2017,156,219,3,2008,8,6,63,436500,320500,17.21253
111,436000,320000,SK32,England,Calke abbey,CA,111,PA-E-7-CA-2018-13,SK3607620796,52.783543,-1.46656,436076,320796,5,6,2018,1979,1997,40,22,1,1,2,Y,L,PA_7_CA_13_D_calibrated,PA_7_CA_13_V_calibrated,L,PA_7_CA_13_D_calibrated,PA_7_CA_13_V_calibrated,FW/HW,Med,9.78285,05/06/2018,05/06/2018,31/12/2017,156,219,3,2008,8,6,63,436500,320500,17.21253
112,436000,320000,SK32,England,Calke abbey,CA,112,PA-E-7-CA-2018-14,SK3607620796,52.783543,-1.46656,436076,320796,5,6,2018,1979,1997,40,22,2,2,4,Y,R,PA_7_CA_14_D_calibrated,PA_7_CA_14_V_calibrated,R,PA_7_CA_14_D_calibrated,PA_7_CA_14_V_calibrated,FW/HW,Light,9.78285,05/06/2018,05/06/2018,31/12/2017,156,219,3,2008,8,6,63,436500,320500,17.21253
113,436000,320000,SK32,England,Calke abbey,CA,113,PA-E-7-CA-2018-15,SK3607620796,52.783543,-1.46656,436076,320796,5,6,2018,1979,1997,40,22,3,1,4,Y,L,PA_7_CA_15_D_calibrated,PA_7_CA_15_V_calibrated,L,PA_7_CA_15_D_calibrated,PA_7_CA_15_V_calibrated,FW/HW,Light,9.78285,05/06/2018,05/06/2018,31/12/2017,156,219,3,2008,8,6,63,436500,320500,17.21253
114,436000,320000,SK32,England,Calke abbey,CA,114,PA-E-7-CA-2018-16,SK3607620796,52.783543,-1.46656,436076,320796,5,6,2018,1979,1997,40,22,1,2,3,Y,L,PA_7_CA_16_D_calibrated,PA_7_CA_16_V_calibrated,R,PA_7_CA_16_D_calibrated,PA_7_CA_16_V_calibrated,FW/HW,Med,9.78285,05/06/2018,05/06/2018,31/12/2017,156,219,3,2008,8,6,63,436500,320500,17.21253
115,436000,320000,SK32,England,Calke abbey,CA,115,PA-E-7-CA-2018-17,SK3607620796,52.783543,-1.46656,436076,320796,5,6,2018,1979,1997,40,22,1,1,2,Y,L,PA_7_CA_17_D_calibrated,PA_7_CA_17_V_calibrated,L,PA_7_CA_17_D_calibrated,PA_7_CA_17_V_calibrated,FW/HW,Very,9.78285,05/06/2018,05/06/2018,31/12/2017,156,219,3,2008,8,6,63,436500,320500,17.21253
116,436000,320000,SK32,England,Calke abbey,CA,116,PA-E-7-CA-2018-18,SK3607620796,52.783543,-1.46656,436076,320796,5,6,2018,1979,1997,40,22,1,1,2,Y,L,PA_7_CA_18_D_calibrated,PA_7_CA_18_V_calibrated,L,PA_7_CA_18_D_calibrated,PA_7_CA_18_V_calibrated,FW/HW,Med,9.78285,05/06/2018,05/06/2018,31/12/2017,156,219,3,2008,8,6,63,436500,320500,17.21253
