Main.study,Expansion,Site.name,Site.ID,Ind.num.cont,Sample.ID,GridRef,Lat,Lng,X,Y,Grid.10km,Day.col,Mnth.col,Yr.col,10km.1st.rec,site.1st.rec,years.col.10km,years.col.site,Day.photo,Month.photo,Year.photo,Calib.group,Calib.day,Calib.month,Scale_dmg,Dmg,Age,cropped,FW_used,Photo.FW.D.ID,Photo.FW.V.ID,HW_used,Photo.HW.D.ID,Photo.HW.V.ID,Landmarked,Hairy_AC
etcGBS,Scotland,Creag dhomhainn,Cdho,513,PA-S-31-CDho-2018-18,NH5900043000,57.455318,-4.3517008,259000,843000,NH54,13,7,2018,1977,2015,42,4,29,7,2019,7,2,8,2,1,3,Y,L,PA_31_Cdho_18_D_calibrated,PA_31_Cdho_18_V_calibrated,L,PA_31_Cdho_18_D_calibrated,PA_31_Cdho_18_V_calibrated,FW/HW,Med
etcGBS,Scotland,Creag dhomhainn,Cdho,514,PA-S-31-CDho-2018-19,NH5900043000,57.455318,-4.3517008,259000,843000,NH54,13,7,2018,1977,2015,42,4,29,7,2019,7,2,8,2,1,3,Y,L,PA_31_Cdho_19_D_calibrated,PA_31_Cdho_19_V_calibrated,L,PA_31_Cdho_19_D_calibrated,PA_31_Cdho_19_V_calibrated,FW/HW,Very
etcGBS,Scotland,Creag dhomhainn,Cdho,515,PA-S-31-CDho-2018-20,NH5900043000,57.455318,-4.3517008,259000,843000,NH54,13,7,2018,1977,2015,42,4,29,7,2019,7,2,8,3,2,5,Y,L,PA_31_Cdho_20_D_calibrated,PA_31_Cdho_20_V_calibrated,R,PA_31_Cdho_20_D_calibrated,PA_31_Cdho_20_V_calibrated,FW/HW,Light
etcGBS,Scotland,Migdale Wood,MW,516,PA-S-32-MW-2018-01,NH6672190721,57.885965,-4.249507,266721,890721,NH69,12,7,2018,1996,1996,23,23,29,7,2019,7,2,8,3,2,5,Y,R,PA_32_MW_01_D_calibrated,PA_32_MW_01_V_calibrated,L,PA_32_MW_01_D_calibrated,PA_32_MW_01_V_calibrated,FW/HW,Med
etcGBS,Scotland,Migdale Wood,MW,517,PA-S-32-MW-2018-02,NH6672190721,57.885965,-4.249507,266721,890721,NH69,12,7,2018,1996,1996,23,23,29,7,2019,7,2,8,2,1,3,Y,L,PA_32_MW_02_D_calibrated,PA_32_MW_02_V_calibrated,L,PA_32_MW_02_D_calibrated,PA_32_MW_02_V_calibrated,FW/HW,Med
etcGBS,Scotland,Migdale Wood,MW,518,PA-S-32-MW-2018-03,NH6672190721,57.885965,-4.249507,266721,890721,NH69,12,7,2018,1996,1996,23,23,29,7,2019,7,2,8,2,1,3,Y,L,PA_32_MW_03_D_calibrated,PA_32_MW_03_V_calibrated,R,PA_32_MW_03_D_calibrated,PA_32_MW_03_V_calibrated,FW/HW,Light
etcGBS,Scotland,Migdale Wood,MW,519,PA-S-32-MW-2018-04,NH6672190721,57.885965,-4.249507,266721,890721,NH69,12,7,2018,1996,1996,23,23,29,7,2019,7,2,8,2,1,3,Y,L,PA_32_MW_04_D_calibrated,PA_32_MW_04_V_calibrated,L,PA_32_MW_04_D_calibrated,PA_32_MW_04_V_calibrated,FW/HW,very
etcGBS,Scotland,Migdale Wood,MW,520,PA-S-32-MW-2018-05,NH6672190721,57.885965,-4.249507,266721,890721,NH69,12,7,2018,1996,1996,23,23,29,7,2019,7,2,8,2,1,3,Y,L,PA_32_MW_05_D_calibrated,PA_32_MW_05_V_calibrated,L,PA_32_MW_05_D_calibrated,PA_32_MW_05_V_calibrated,FW/HW,very
etcGBS,Scotland,Migdale Wood,MW,521,PA-S-32-MW-2018-06,NH6672190721,57.885965,-4.249507,266721,890721,NH69,12,7,2018,1996,1996,23,23,29,7,2019,7,2,8,2,1,3,Y,L,PA_32_MW_06_D_calibrated,PA_32_MW_06_V_calibrated,L,PA_32_MW_06_D_calibrated,PA_32_MW_06_V_calibrated,FW/HW,very
etcGBS,Scotland,Migdale Wood,MW,522,PA-S-32-MW-2018-07,NH6672190721,57.885965,-4.249507,266721,890721,NH69,12,7,2018,1996,1996,23,23,29,7,2019,7,2,8,1,1,2,Y,L,PA_32_MW_07_D_calibrated,PA_32_MW_07_V_calibrated,L,PA_32_MW_07_D_calibrated,PA_32_MW_07_V_calibrated,FW/HW,Med
etcGBS,Scotland,Migdale Wood,MW,523,PA-S-32-MW-2018-08,NH6672190721,57.885965,-4.249507,266721,890721,NH69,12,7,2018,1996,1996,23,23,29,7,2019,7,2,8,3,1,4,Y,L,PA_32_MW_08_D_calibrated,PA_32_MW_08_V_calibrated,L,PA_32_MW_08_D_calibrated,PA_32_MW_08_V_calibrated,FW/HW,Very
etcGBS,Scotland,Migdale Wood,MW,524,PA-S-32-MW-2018-09,NH6672190721,57.885965,-4.249507,266721,890721,NH69,12,7,2018,1996,1996,23,23,29,7,2019,7,2,8,2,3,5,Y,L,PA_32_MW_09_D_calibrated,PA_32_MW_09_V_calibrated,N,PA_32_MW_09_D_calibrated,PA_32_MW_09_V_calibrated,FW/HW,
etcGBS,Scotland,Migdale Wood,MW,525,PA-S-32-MW-2018-10,NH6672190721,57.885965,-4.249507,266721,890721,NH69,12,7,2018,1996,1996,23,23,29,7,2019,7,2,8,2,1,3,Y,L,PA_32_MW_10_D_calibrated,PA_32_MW_10_V_calibrated,L,PA_32_MW_10_D_calibrated,PA_32_MW_10_V_calibrated,FW/HW,Very
etcGBS,Scotland,Migdale Wood,MW,526,PA-S-32-MW-2018-11,NH6672190721,57.885965,-4.249507,266721,890721,NH69,12,7,2018,1996,1996,23,23,29,7,2019,7,2,8,2,1,3,Y,L,PA_32_MW_11_D_calibrated,PA_32_MW_11_V_calibrated,L,PA_32_MW_11_D_calibrated,PA_32_MW_11_V_calibrated,FW/HW,Very
etcGBS,Scotland,Migdale Wood,MW,527,PA-S-32-MW-2018-12,NH6672190721,57.885965,-4.249507,266721,890721,NH69,12,7,2018,1996,1996,23,23,29,7,2019,7,2,8,3,1,4,Y,L,PA_32_MW_12_D_calibrated,PA_32_MW_12_V_calibrated,L,PA_32_MW_12_D_calibrated,PA_32_MW_12_V_calibrated,FW/HW,Med
etcGBS,Scotland,Migdale Wood,MW,528,PA-S-32-MW-2018-13,NH6672190721,57.885965,-4.249507,266721,890721,NH69,12,7,2018,1996,1996,23,23,29,7,2019,7,2,8,1,1,2,Y,L,PA_32_MW_13_D_calibrated,PA_32_MW_13_V_calibrated,L,PA_32_MW_13_D_calibrated,PA_32_MW_13_V_calibrated,FW/HW,Very
etcGBS,Scotland,Migdale Wood,MW,529,PA-S-32-MW-2018-14,NH6672190721,57.885965,-4.249507,266721,890721,NH69,12,7,2018,1996,1996,23,23,29,7,2019,7,2,8,2,1,3,Y,L,PA_32_MW_14_D_calibrated,PA_32_MW_14_V_calibrated,L,PA_32_MW_14_D_calibrated,PA_32_MW_14_V_calibrated,FW/HW,Very
etcGBS,Scotland,Migdale Wood,MW,530,PA-S-32-MW-2018-15,NH6672190721,57.885965,-4.249507,266721,890721,NH69,12,7,2018,1996,1996,23,23,29,7,2019,7,2,8,2,1,3,Y,L,PA_32_MW_15_D_calibrated,PA_32_MW_15_V_calibrated,L,PA_32_MW_15_D_calibrated,PA_32_MW_15_V_calibrated,FW/HW,Med
etcGBS,Scotland,Migdale Wood,MW,531,PA-S-32-MW-2018-16,NH6672190721,57.885965,-4.249507,266721,890721,NH69,12,7,2018,1996,1996,23,23,29,7,2019,7,2,8,1,1,2,Y,L,PA_32_MW_16_D_calibrated,PA_32_MW_16_V_calibrated,L,PA_32_MW_16_D_calibrated,PA_32_MW_16_V_calibrated,FW/HW,Very
etcGBS,Scotland,Migdale Wood,MW,532,PA-S-32-MW-2018-17,NH6672190721,57.885965,-4.249507,266721,890721,NH69,12,7,2018,1996,1996,23,23,29,7,2019,7,2,8,2,1,3,Y,L,PA_32_MW_17_D_calibrated,PA_32_MW_17_V_calibrated,L,PA_32_MW_17_D_calibrated,PA_32_MW_17_V_calibrated,FW/HW,Light
