 ,Label,Area,Mean,StdDev,Min,Max,XM,YM,Major,Minor,Angle,Feret,IntDen,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret
1454,PA_22_GB_19_D_calibrated.png:cream,17020,190.40,28.71,102,239,513.42,558.35,172.67,125.50,107.01,765.56,3240665.00,3240665.00,330,306,130.97,458.33
1455,PA_22_GB_19_D_calibrated.png:brown,224536,84.20,23.13,22,208,536.84,638.77,688.67,415.13,130.45,773.10,18904885.00,18904885.00,314,315,132.17,465.38
1456,PA_22_GB_20_D_calibrated.png:wing,232403,88.76,36.26,20,223,516.01,660.83,734.73,402.74,139.37,803.56,20628997.00,20628997.00,241,367,141.97,440.55
1457,PA_22_GB_20_D_calibrated.png:cream,19516,176.67,24.22,105,223,501.84,628.16,190.02,130.77,138.59,762.60,3447848.00,3447848.00,235,416,142.99,435.98
1458,PA_22_GB_20_D_calibrated.png:brown,212887,80.71,24.66,20,202,518.85,667.38,708.24,382.72,139.41,803.56,17181149.00,17181149.00,241,367,141.97,440.55
1459,PA_22_GB_21_D_calibrated.png:wing,228718,90.87,36.35,15,235,557.34,736.35,707.32,411.72,143.36,776.40,20783134.00,20783134.00,276,474,145.39,442.90
1460,PA_22_GB_21_D_calibrated.png:cream,13305,186.75,24.11,116,235,512.80,695.19,154.92,109.35,130.11,722.39,2484734.00,2484734.00,285,478,140.45,393.93
1461,PA_22_GB_21_D_calibrated.png:brown,215413,84.95,27.64,15,203,563.39,741.95,688.75,398.22,143.73,776.40,18298400.00,18298400.00,276,474,145.39,442.90
1462,PA_22_GB_22_D_calibrated.png:wing,237486,76.08,32.62,17,213,510.39,731.98,713.31,423.91,140.67,783.40,18068389.00,18068389.00,250,431,141.84,460.93
1463,PA_22_GB_22_D_calibrated.png:cream,13211,171.03,22.49,98,213,476.04,683.06,156.75,107.31,128.30,722.52,2259503.00,2259503.00,227,491,139.94,443.59
1464,PA_22_GB_22_D_calibrated.png:brown,224275,70.49,23.13,17,188,515.32,738.98,694.91,410.92,140.96,783.40,15808886.00,15808886.00,250,431,141.84,460.93
1465,PA_22_GB_23_D_calibrated.png:wing,237598,88.46,38.43,20,229,508.21,648.09,721.16,419.49,136.18,810.79,21018824.00,21018824.00,257,349,138.05,451.61
1466,PA_22_GB_23_D_calibrated.png:cream,20760,181.38,26.23,88,229,499.03,619.80,183.43,144.10,114.83,751.83,3765350.00,3765350.00,269,342,140.13,425.23
1467,PA_22_GB_23_D_calibrated.png:brown,216838,79.57,25.44,20,197,510.21,654.26,696.52,396.38,136.62,810.79,17253474.00,17253474.00,257,349,138.05,451.61
1468,PA_22_GB_24_D_calibrated.png:wing,249238,90.70,34.45,22,233,583.39,671.76,744.67,426.15,135.54,828.40,22606558.00,22606558.00,359,349,132.06,455.79
1469,PA_22_GB_24_D_calibrated.png:cream,16218,181.79,24.41,115,233,560.18,651.19,163.32,126.43,101.50,818.80,2948328.00,2948328.00,360,350,132.67,449.52
1470,PA_22_GB_24_D_calibrated.png:brown,233020,84.36,24.70,22,206,586.86,674.83,727.29,407.94,135.97,828.40,19658230.00,19658230.00,359,349,132.06,455.79
1471,PA_22_GB_25_D_calibrated.png:wing,233506,110.38,40.20,22,237,597.24,672.30,721.85,411.87,133.19,790.27,25774993.00,25774993.00,382,373,133.10,451.60
1472,PA_22_GB_25_D_calibrated.png:cream,38489,182.44,26.84,92,237,586.55,656.78,239.96,204.23,116.88,773.26,7022052.00,7022052.00,383,375,133.17,446.27
1473,PA_22_GB_25_D_calibrated.png:brown,195017,96.16,23.79,22,204,601.24,678.11,676.32,367.14,133.62,790.27,18752941.00,18752941.00,382,373,133.10,451.60
1474,PA_22_GB_26_D_calibrated.png:wing,227158,96.63,37.15,14,217,526.81,653.79,717.76,402.96,137.55,801.05,21950422.00,21950422.00,308,358,132.77,448.77
1475,PA_22_GB_26_D_calibrated.png:cream,34118,162.31,26.44,75,217,521.47,594.77,251.81,172.51,129.72,783.58,5537668.00,5537668.00,309,359,135.93,438.41
1476,PA_22_GB_26_D_calibrated.png:brown,193040,85.02,24.56,14,190,528.62,673.71,678.62,362.19,139.20,801.05,16412754.00,16412754.00,308,358,132.77,448.77
1477,PA_22_GB_27_D_calibrated.png:wing,229302,93.93,35.51,24,219,595.46,684.51,710.39,410.98,137.63,780.65,21538038.00,21538038.00,376,379,137.44,450.11
1478,PA_22_GB_27_D_calibrated.png:cream,21726,176.90,25.13,83,219,567.78,654.34,183.98,150.36,107.32,755.55,3843394.00,3843394.00,351,433,140.26,436.97
1479,PA_22_GB_27_D_calibrated.png:brown,207576,85.24,23.04,24,191,601.47,691.07,684.52,386.10,138.08,780.65,17694644.00,17694644.00,376,379,137.44,450.11
1480,PA_22_GB_28_D_calibrated.png:wing,235948,69.23,34.75,16,209,511.63,705.58,722.10,416.03,142.88,798.08,16335111.00,16335111.00,225,433,143.92,454.05
1481,PA_22_GB_28_D_calibrated.png:cream,15436,167.44,25.72,88,209,465.95,663.53,164.68,119.34,105.85,733.30,2584660.00,2584660.00,212,482,151.76,447.24
1482,PA_22_GB_28_D_calibrated.png:brown,220512,62.36,22.88,16,188,520.22,713.48,704.28,398.66,143.48,798.08,13750451.00,13750451.00,225,433,143.92,454.05
1483,PA_22_GB_29_D_calibrated.png:wing,245519,84.60,35.69,20,229,520.86,684.43,733.48,426.20,135.56,807.55,20769752.00,20769752.00,286,376,137.46,459.21
1484,PA_22_GB_29_D_calibrated.png:cream,18247,178.83,26.65,91,229,480.79,646.57,173.75,133.72,88.28,798.55,3263110.00,3263110.00,287,379,136.37,453.37
1485,PA_22_GB_29_D_calibrated.png:brown,227272,77.03,23.42,20,200,528.32,691.47,714.16,405.19,136.05,807.55,17506642.00,17506642.00,286,376,137.46,459.21
1486,PA_22_GB_30_D_calibrated.png:wing,241911,73.03,29.86,16,226,526.16,688.32,725.51,424.54,133.24,810.35,17667962.00,17667962.00,306,369,134.90,460.27
1487,PA_22_GB_30_D_calibrated.png:cream,12750,160.26,23.85,80,226,510.51,636.93,148.83,109.08,116.53,803.29,2043279.00,2043279.00,307,370,134.60,455.59
1488,PA_22_GB_30_D_calibrated.png:brown,229161,68.18,21.51,16,204,528.20,695.03,709.30,411.36,133.65,810.35,15624683.00,15624683.00,306,369,134.90,460.27
1489,PA_24_Tay_01_D_calibrated.png:wing,277168,92.84,36.85,21,229,533.17,624.73,753.92,468.09,131.95,832.30,25731813.00,25731813.00,301,282,134.46,505.28
1490,PA_24_Tay_01_D_calibrated.png:cream,19281,192.61,24.53,106,229,495.02,577.06,183.42,133.84,106.25,684.71,3713779.00,3713779.00,257,507,153.92,496.14
1491,PA_24_Tay_01_D_calibrated.png:brown,257887,85.38,24.79,21,196,539.60,632.75,730.91,449.24,132.50,832.30,22018034.00,22018034.00,301,282,134.46,505.28
1492,PA_24_Tay_02_D_calibrated.png:wing,271035,101.05,35.70,24,237,527.86,623.05,770.23,448.04,134.55,849.30,27389377.00,27389377.00,303,285,135.72,485.00
1493,PA_24_Tay_02_D_calibrated.png:cream,21107,189.25,24.08,83,237,505.84,594.37,183.67,146.32,115.96,800.45,3994594.00,3994594.00,305,302,135.20,459.64
1494,PA_24_Tay_02_D_calibrated.png:brown,249928,93.61,24.91,24,216,531.62,627.94,746.77,426.13,134.92,849.30,23394783.00,23394783.00,303,285,135.72,485.00
1495,PA_24_Tay_03_D_calibrated.png:wing,316641,98.65,36.54,21,227,534.49,571.17,818.78,492.39,135.57,885.84,31237190.00,31237190.00,261,231,140.96,531.87
1496,PA_24_Tay_03_D_calibrated.png:cream,26181,187.58,25.77,89,227,501.80,537.50,227.76,146.36,116.21,854.75,4910938.00,4910938.00,262,236,141.08,515.90
1497,PA_24_Tay_03_D_calibrated.png:brown,290460,90.64,24.88,21,216,540.58,577.44,787.78,469.45,136.38,885.84,26326252.00,26326252.00,261,231,140.96,531.87
1498,PA_24_Tay_04_D_calibrated.png:wing,281770,92.01,40.97,19,246,471.72,578.31,778.31,460.95,130.29,849.83,25924310.00,25924310.00,260,232,132.85,491.16
1499,PA_24_Tay_04_D_calibrated.png:cream,27066,191.42,29.57,93,246,442.37,530.65,212.97,161.81,108.86,838.15,5180930.00,5180930.00,270,227,132.29,487.30
1500,PA_24_Tay_04_D_calibrated.png:brown,254704,81.44,24.53,19,205,479.05,590.20,747.13,434.06,130.99,849.83,20743380.00,20743380.00,260,232,132.85,491.16
1501,PA_24_Tay_05_D_calibrated.png:wing,285153,91.05,38.21,22,236,490.31,628.50,796.71,455.71,131.94,863.58,25962782.00,25962782.00,264,273,132.37,489.67
1502,PA_24_Tay_05_D_calibrated.png:cream,21769,193.13,26.06,87,236,459.87,583.85,215.49,128.62,118.75,855.68,4204156.00,4204156.00,303,244,128.79,460.91
1503,PA_24_Tay_05_D_calibrated.png:brown,263384,82.61,24.34,22,211,496.20,637.12,767.40,437.00,132.54,863.58,21758626.00,21758626.00,264,273,132.37,489.67
1504,PA_24_Tay_06_D_calibrated.png:wing,278561,75.82,35.88,18,225,539.30,671.06,790.11,448.89,139.40,859.11,21120161.00,21120161.00,251,352,138.26,478.68
1505,PA_24_Tay_06_D_calibrated.png:cream,18221,184.62,26.22,69,225,496.81,602.33,178.45,130.01,121.85,837.97,3363952.00,3363952.00,287,332,135.63,422.49
1506,PA_24_Tay_06_D_calibrated.png:brown,260340,68.20,21.05,18,198,547.32,684.06,767.75,431.75,139.92,859.11,17756209.00,17756209.00,251,352,138.26,478.68
1507,PA_24_Tay_07_D_calibrated.png:wing,299388,102.72,38.89,23,236,410.84,705.41,820.68,464.48,138.20,896.39,30751989.00,30751989.00,123,384,140.43,501.43
1508,PA_24_Tay_07_D_calibrated.png:cream,31503,189.75,24.54,100,236,377.85,656.73,232.48,172.54,131.90,781.80,5977837.00,5977837.00,97,460,142.95,460.47
1509,PA_24_Tay_07_D_calibrated.png:brown,267885,92.48,24.98,23,212,418.80,717.15,782.53,435.87,138.55,896.39,24774152.00,24774152.00,123,384,140.43,501.43
1510,PA_24_Tay_08_D_calibrated.png:wing,322844,81.96,40.77,17,221,497.92,667.30,823.17,499.36,136.12,900.21,26459940.00,26459940.00,211,306,138.29,540.95
1511,PA_24_Tay_08_D_calibrated.png:cream,30975,178.36,27.78,91,221,474.27,629.04,229.41,171.92,122.17,852.04,5524692.00,5524692.00,167,418,146.68,531.05
1512,PA_24_Tay_08_D_calibrated.png:brown,291869,71.73,25.80,17,195,504.15,677.38,789.60,470.64,136.60,900.21,20935248.00,20935248.00,211,306,138.29,540.95
1513,PA_24_Tay_09_D_calibrated.png:wing,291997,88.75,38.26,21,248,491.47,590.04,770.76,482.36,126.69,820.39,25913354.00,25913354.00,278,218,132.38,511.72
1514,PA_24_Tay_09_D_calibrated.png:cream,22994,187.86,26.69,103,248,493.94,552.40,229.14,127.77,116.84,803.25,4319562.00,4319562.00,244,270,137.37,505.02
1515,PA_24_Tay_09_D_calibrated.png:brown,269003,80.27,24.84,21,208,490.98,597.58,739.39,463.22,127.34,820.39,21593792.00,21593792.00,278,218,132.38,511.72
1516,PA_24_Tay_10_D_calibrated.png:wing,291501,85.84,36.32,19,248,506.81,600.52,804.12,461.56,138.28,881.94,25021198.00,25021198.00,236,259,138.45,499.83
1517,PA_24_Tay_10_D_calibrated.png:cream,21460,186.69,27.65,94,248,468.80,539.49,210.55,129.77,122.94,841.00,4006324.00,4006324.00,233,277,141.37,490.47
1518,PA_24_Tay_10_D_calibrated.png:brown,270041,77.82,22.16,19,207,514.06,612.16,776.00,443.07,138.95,881.94,21014874.00,21014874.00,236,259,138.45,499.83
1519,PA_24_Tay_11_D_calibrated.png:wing,323321,97.67,34.44,30,228,496.90,610.29,827.17,497.68,132.91,917.15,31579713.00,31579713.00,243,239,135.49,531.62
1520,PA_24_Tay_11_D_calibrated.png:cream,22611,191.77,23.71,110,228,477.29,559.11,221.75,129.83,118.10,868.48,4336051.00,4336051.00,200,313,140.28,517.05
1521,PA_24_Tay_11_D_calibrated.png:brown,300710,90.60,22.75,30,218,500.03,618.45,798.60,479.44,133.50,917.15,27243662.00,27243662.00,243,239,135.49,531.62
1522,PA_24_Tay_12_D_calibrated.png:wing,306322,102.28,40.04,21,240,468.76,667.26,809.12,482.03,137.51,874.49,31330532.00,31330532.00,184,332,133.05,510.06
1523,PA_24_Tay_12_D_calibrated.png:cream,32746,191.13,25.39,106,240,463.51,632.68,272.36,153.08,119.63,821.68,6258870.00,6258870.00,148,447,149.50,480.69
1524,PA_24_Tay_12_D_calibrated.png:brown,273576,91.64,25.68,21,223,470.08,675.89,767.37,453.92,138.68,874.49,25071662.00,25071662.00,184,332,133.05,510.06
1525,PA_24_Tay_13_D_calibrated.png:wing,304482,96.38,36.98,21,241,503.53,578.34,816.02,475.09,134.45,884.17,29345047.00,29345047.00,246,233,133.53,508.58
1526,PA_24_Tay_13_D_calibrated.png:cream,29255,186.64,25.90,104,241,487.30,535.18,249.97,149.02,124.20,877.54,5460181.00,5460181.00,245,236,135.42,492.20
1527,PA_24_Tay_13_D_calibrated.png:brown,275227,86.78,22.00,21,213,507.23,588.20,777.59,450.66,135.08,884.17,23884866.00,23884866.00,246,233,133.53,508.58
1528,PA_24_Tay_14_D_calibrated.png:wing,320842,92.08,41.49,19,236,513.31,600.85,822.66,496.57,134.19,910.09,29543145.00,29543145.00,272,237,134.42,530.52
1529,PA_24_Tay_14_D_calibrated.png:cream,29890,191.92,29.48,98,236,489.99,551.87,219.96,173.02,112.42,895.29,5736358.00,5736358.00,284,237,134.19,521.30
1530,PA_24_Tay_14_D_calibrated.png:brown,290952,81.82,26.08,19,206,518.93,612.64,791.75,467.89,134.88,910.09,23806787.00,23806787.00,272,237,134.42,530.52
1531,PA_24_Tay_15_D_calibrated.png:wing,307171,138.07,31.06,35,241,545.10,585.31,806.77,484.77,134.21,884.59,42412518.00,42412518.00,293,248,137.29,527.63
1532,PA_24_Tay_15_D_calibrated.png:cream,28494,209.06,19.73,146,241,524.19,543.73,227.99,159.13,116.70,819.06,5956903.00,5956903.00,349,209,129.50,516.30
1533,PA_24_Tay_15_D_calibrated.png:brown,278677,130.82,21.35,35,222,548.51,592.11,772.69,459.20,134.89,884.59,36455615.00,36455615.00,293,248,137.29,527.63
1534,PA_24_Tay_16_D_calibrated.png:wing,307253,91.36,39.77,18,234,541.84,606.29,807.88,484.24,132.14,887.52,28069479.00,28069479.00,288,247,135.87,530.57
1535,PA_24_Tay_16_D_calibrated.png:cream,27291,188.60,28.36,97,234,523.36,550.69,222.48,156.18,124.69,812.12,5147001.00,5147001.00,267,292,138.79,515.35
1536,PA_24_Tay_16_D_calibrated.png:brown,279962,81.88,25.41,18,208,545.99,618.77,775.47,459.67,132.56,887.52,22922478.00,22922478.00,288,247,135.87,530.57
1537,PA_24_Tay_17_D_calibrated.png:wing,283497,81.18,39.04,18,236,504.66,564.50,791.81,455.87,133.02,859.73,23013583.00,23013583.00,308,198,131.09,488.44
1538,PA_24_Tay_17_D_calibrated.png:cream,18488,194.43,29.31,90,236,473.81,503.07,198.70,118.47,115.77,836.50,3594680.00,3594680.00,316,194,130.93,443.62
1539,PA_24_Tay_17_D_calibrated.png:brown,265009,73.28,24.76,18,203,510.37,575.86,766.98,439.93,133.70,859.73,19418903.00,19418903.00,308,198,131.09,488.44
1540,PA_24_Tay_18_D_calibrated.png:wing,303102,96.30,32.40,23,227,538.77,614.98,807.12,478.15,134.28,876.81,29188513.00,29188513.00,299,260,134.91,510.57
1541,PA_24_Tay_18_D_calibrated.png:cream,17463,187.02,23.85,116,227,528.25,555.31,183.85,120.94,113.29,797.11,3265878.00,3265878.00,308,281,128.48,450.34
1542,PA_24_Tay_18_D_calibrated.png:brown,285639,90.75,23.35,23,211,540.09,622.50,787.52,461.81,134.93,876.81,25922635.00,25922635.00,299,260,134.91,510.57
1543,PA_24_Tay_19_D_calibrated.png:wing,319038,88.52,42.88,17,231,549.54,625.07,823.59,493.22,132.92,899.44,28242806.00,28242806.00,303,251,134.82,533.36
1544,PA_24_Tay_19_D_calibrated.png:cream,32355,187.86,30.47,80,231,538.39,579.05,261.81,157.35,121.87,888.04,6078358.00,6078358.00,309,252,132.86,525.96
1545,PA_24_Tay_19_D_calibrated.png:brown,286683,77.31,26.50,17,221,552.59,637.69,783.24,466.03,133.82,899.44,22164448.00,22164448.00,303,251,134.82,533.36
1546,PA_24_Tay_20_D_calibrated.png:wing,314205,101.37,40.66,22,246,547.90,615.26,815.00,490.87,134.87,887.35,31849450.00,31849450.00,284,276,138.15,530.92
1547,PA_24_Tay_20_D_calibrated.png:cream,33224,190.92,25.43,89,246,541.37,590.32,251.87,167.95,119.33,878.27,6343160.00,6343160.00,300,264,135.55,525.72
1548,PA_24_Tay_20_D_calibrated.png:brown,280981,90.78,26.68,22,231,549.52,621.45,775.95,461.06,135.71,887.35,25506290.00,25506290.00,284,276,138.15,530.92
1549,PA_25_AF_01_D_calibrated.png:wing,266516,95.22,36.93,24,231,536.64,609.30,771.70,439.73,135.14,864.83,25378776.00,25378776.00,287,276,134.48,477.36
1550,PA_25_AF_01_D_calibrated.png:cream,24549,183.48,26.33,105,231,505.93,569.84,231.56,134.98,126.93,819.47,4504195.00,4504195.00,242,386,143.89,465.72
1551,PA_25_AF_01_D_calibrated.png:brown,241967,86.27,23.70,24,203,543.25,617.80,736.09,418.54,135.66,864.83,20874581.00,20874581.00,287,276,134.48,477.36
1552,PA_25_AF_02_D_calibrated.png:wing,315950,72.31,41.78,15,219,540.50,624.23,832.05,483.48,137.80,903.69,22846137.00,22846137.00,242,291,140.07,522.68
1553,PA_25_AF_02_D_calibrated.png:cream,31602,176.24,31.04,78,219,504.79,570.81,248.16,162.14,117.86,877.71,5569394.00,5569394.00,238,299,139.16,512.04
1554,PA_25_AF_02_D_calibrated.png:brown,284348,60.76,22.33,15,195,552.01,641.45,795.18,455.30,138.74,903.69,17276743.00,17276743.00,242,291,140.07,522.68
1555,PA_25_AF_03_D_calibrated.png:wing,327371,83.20,38.52,17,224,515.84,636.78,836.59,498.24,136.44,925.13,27237635.00,27237635.00,225,284,137.58,545.29
1556,PA_25_AF_03_D_calibrated.png:cream,26709,181.68,25.71,90,224,494.00,579.16,224.48,151.49,122.02,913.80,4852449.00,4852449.00,280,239,133.76,523.71
1557,PA_25_AF_03_D_calibrated.png:brown,300662,74.45,24.87,17,197,520.57,649.26,806.27,474.80,137.03,925.13,22385186.00,22385186.00,225,284,137.58,545.29
1558,PA_25_AF_04_D_calibrated.png:wing,324944,82.63,43.60,17,228,548.35,631.54,826.50,500.58,139.70,908.00,26850784.00,26850784.00,241,296,141.44,539.42
1559,PA_25_AF_04_D_calibrated.png:cream,31244,186.41,26.20,97,228,496.84,585.67,242.35,164.15,125.07,892.51,5824262.00,5824262.00,294,245,137.50,525.61
1560,PA_25_AF_04_D_calibrated.png:brown,293700,71.59,27.62,17,200,562.58,644.23,789.88,473.43,140.45,908.00,21026522.00,21026522.00,241,296,141.44,539.42
1561,PA_25_AF_05_D_calibrated.png:wing,287308,74.50,37.33,14,221,501.61,634.16,776.16,471.31,133.36,849.95,21403227.00,21403227.00,255,289,134.71,507.27
1562,PA_25_AF_05_D_calibrated.png:cream,21691,176.17,28.51,81,221,460.93,587.13,200.49,137.75,112.74,825.35,3821278.00,3821278.00,246,307,133.87,500.11
1563,PA_25_AF_05_D_calibrated.png:brown,265617,66.19,22.98,14,189,510.42,644.36,749.78,451.06,133.99,849.95,17581949.00,17581949.00,255,289,134.71,507.27
1564,PA_25_AF_06_D_calibrated.png:wing,313724,77.91,41.01,16,220,522.75,627.01,820.67,486.73,134.38,889.40,24443074.00,24443074.00,255,271,137.05,519.69
1565,PA_25_AF_06_D_calibrated.png:cream,31985,178.02,28.67,84,220,505.09,590.92,249.14,163.46,131.88,881.76,5694101.00,5694101.00,260,269,134.95,500.85
1566,PA_25_AF_06_D_calibrated.png:brown,281739,66.55,22.64,16,205,528.11,637.95,780.85,459.40,134.54,889.40,18748973.00,18748973.00,255,271,137.05,519.69
1567,PA_25_AF_07_D_calibrated.png:wing,301499,76.93,35.96,14,216,584.30,576.16,800.41,479.60,132.49,874.31,23195786.00,23195786.00,342,222,133.42,517.12
1568,PA_25_AF_07_D_calibrated.png:cream,23176,173.28,28.18,84,216,551.35,510.08,213.97,137.91,112.13,846.00,4016052.00,4016052.00,390,187,126.73,501.83
1569,PA_25_AF_07_D_calibrated.png:brown,278323,68.91,22.29,14,183,591.19,589.99,772.48,458.74,133.36,874.31,19179734.00,19179734.00,342,222,133.42,517.12
1570,PA_25_AF_08_D_calibrated.png:wing,304049,79.51,39.81,17,224,545.28,615.57,787.54,491.57,138.83,863.04,24174383.00,24174383.00,234,299,141.78,529.87
1571,PA_25_AF_08_D_calibrated.png:cream,28150,175.00,27.90,72,224,541.09,590.87,239.11,149.89,128.49,838.58,4926213.00,4926213.00,269,262,137.27,522.39
1572,PA_25_AF_08_D_calibrated.png:brown,275899,69.77,25.33,17,192,546.34,621.89,751.45,467.48,139.32,863.04,19248170.00,19248170.00,234,299,141.78,529.87
1573,PA_25_AF_09_D_calibrated.png:wing,313382,93.63,44.45,21,228,563.02,649.78,812.08,491.34,143.88,881.20,29340581.00,29340581.00,252,355,147.00,521.84
1574,PA_25_AF_09_D_calibrated.png:cream,37297,188.48,26.62,85,228,511.17,609.97,252.30,188.22,128.45,870.27,7029567.00,7029567.00,261,352,145.01,507.38
1575,PA_25_AF_09_D_calibrated.png:brown,276085,80.81,27.70,21,217,579.36,662.33,768.65,457.32,144.46,881.20,22311014.00,22311014.00,252,355,147.00,521.84
1576,PA_25_AF_10_D_calibrated.png:wing,283649,78.04,40.79,15,216,547.49,601.41,767.83,470.35,129.88,844.19,22134648.00,22134648.00,337,238,130.39,512.04
1577,PA_25_AF_10_D_calibrated.png:cream,29474,176.48,27.61,77,216,520.98,543.68,241.27,155.54,113.48,834.44,5201694.00,5201694.00,334,244,130.24,493.06
1578,PA_25_AF_10_D_calibrated.png:brown,254175,66.62,22.68,15,187,555.62,619.15,729.90,443.38,130.89,844.19,16932954.00,16932954.00,337,238,130.39,512.04
1579,PA_25_AF_11_D_calibrated.png:wing,282089,91.23,38.93,17,233,521.12,662.53,780.53,460.16,135.24,855.70,25735078.00,25735078.00,249,343,138.41,499.59
1580,PA_25_AF_11_D_calibrated.png:cream,23769,191.80,27.17,100,233,491.61,603.16,211.83,142.87,115.30,794.09,4558998.00,4558998.00,215,477,146.87,489.49
1581,PA_25_AF_11_D_calibrated.png:brown,258320,81.98,23.90,17,202,527.48,675.31,751.59,437.61,136.05,855.70,21176080.00,21176080.00,249,343,138.41,499.59
1582,PA_25_AF_12_D_calibrated.png:wing,322614,79.69,36.50,17,221,536.72,654.06,830.22,494.77,135.35,913.21,25709995.00,25709995.00,255,287,136.55,535.67
1583,PA_25_AF_12_D_calibrated.png:cream,19443,182.27,24.68,87,221,512.14,574.91,204.00,121.35,125.41,890.43,3543949.00,3543949.00,210,372,142.67,501.03
1584,PA_25_AF_12_D_calibrated.png:brown,303171,73.11,25.71,17,195,540.66,666.71,806.47,478.64,135.79,913.21,22166046.00,22166046.00,255,287,136.55,535.67
1585,PA_25_AF_13_D_calibrated.png:wing,306724,88.93,40.48,22,230,495.40,595.05,800.82,487.66,140.95,862.84,27276316.00,27276316.00,194,288,146.44,520.75
1586,PA_25_AF_13_D_calibrated.png:cream,29663,188.22,27.59,89,230,452.45,545.69,240.28,157.19,129.00,811.62,5583274.00,5583274.00,170,351,143.57,514.54
1587,PA_25_AF_13_D_calibrated.png:brown,277061,78.30,23.75,22,193,506.46,607.77,762.71,462.52,141.68,862.84,21693042.00,21693042.00,194,288,146.44,520.75
1588,PA_25_AF_14_D_calibrated.png:wing,298882,74.84,38.27,12,243,503.50,598.12,792.22,480.36,132.50,857.73,22369462.00,22369462.00,261,251,134.76,510.14
1589,PA_25_AF_14_D_calibrated.png:cream,21503,185.37,28.08,65,243,459.18,517.69,216.06,126.71,121.86,845.70,3986032.00,3986032.00,257,258,132.65,498.02
